,exp_name,agent_id,batch,rewards,metacog,compawa,planning,metacog_con,compawa_con,planning_con,step
23,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,3,3,"['A1', 'A3', 'A6']",['B3'],"['C2', 'C3', 'C5']",3
24,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,3,4,"['A2', 'A3', 'A6']",['B3'],"['C1', 'C3', 'C4', 'C5']",4
25,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,4,4,"['A1', 'A3', 'A5']","['B3', 'B4']","['C2', 'C3', 'C5', 'C7']",5
26,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,4,4,"['A1', 'A2', 'A3']","['B3', 'B4']","['C3', 'C4', 'C5']",6
27,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,5,3,4,"['A2', 'A3', 'A4', 'A6', 'A5']",['B3'],"['C3', 'C5', 'C6']",7
28,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,3,4,"['A2', 'A3', 'A5', 'A6']","['B2', 'B3']","['C2', 'C3', 'C5', 'C6']",8
29,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,3,3,4,"['A1', 'A3']",['B3'],"['C2', 'C5', 'C7']",9
30,llm_baseline_full_p_3.log,goss,0,59.20996939593221,2,1,2,"['A2', 'A5']",['B4'],"['C2', 'C3']",0
31,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,"['A2', 'A3', 'A4']","['B3', 'B5']","['C2', 'C5', 'C6']",1
32,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,"['A1', 'A2']","['B1', 'B3', 'B4']","['C2', 'C3', 'C7']",2
33,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,4,4,"['A1', 'A3', 'A4']","['B1', 'B3']","['C2', 'C5', 'C7']",3
34,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,4,4,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5', 'C7']",4
35,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,4,4,['A1'],['B3'],"['C2', 'C7']",5
36,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,['A1'],['B3'],"['C2', 'C7']",6
37,llm_baseline_full_p_3.log,goss,0,59.20996939593221,0,0,0,[],[],[],7
38,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,['A1'],['B3'],"['C2', 'C5']",8
39,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,"['A1', 'A6']","['B3', 'B5']","['C2', 'C3', 'C5']",9
40,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,2,1,2,"['A1', 'A2']",[],"['C2', 'C5']",0
41,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,1,3,"['A1', 'A3']",[],"['C1', 'C2']",1
42,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,3,3,"['A1', 'A2', 'A3', 'A5']",['B3'],"['C2', 'C5', 'C7']",2
43,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,3,"['A1', 'A2', 'A3']",[],"['C1', 'C2', 'C5']",3
44,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,3,4,"['A1', 'A3', 'A4']","['B2', 'B3']","['C1', 'C5', 'C6']",4
45,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,3,"['A1', 'A4']",[],"['C2', 'C5', 'C7']",5
46,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,4,4,"['A1', 'A2', 'A3']","['B1', 'B3']","['C2', 'C4', 'C5']",6
47,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,3,"['A1', 'A3']",[],"['C2', 'C4', 'C5']",7
48,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,3,"['A1', 'A3']",[],"['C2', 'C5', 'C7']",8
49,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,3,"['A1', 'A3']",[],"['C2', 'C7']",9
50,llm_baseline_full_p_3.log,goog,0,0.0,3,2,3,"['A1', 'A2', 'A3']",['B2'],"['C1', 'C2', 'C3', 'C5', 'C7']",0
51,llm_baseline_full_p_3.log,goog,0,0.0,3,3,3,"['A1', 'A2', 'A3']","['B1', 'B3']","['C1', 'C2', 'C4']",1
52,llm_baseline_full_p_3.log,goog,0,0.0,3,3,3,"['A1', 'A2', 'A3', 'A5']","['B1', 'B3']","['C1', 'C2', 'C3', 'C6']",2
53,llm_baseline_full_p_3.log,goog,0,0.0,3,3,3,"['A2', 'A3']",['B3'],"['C1', 'C2', 'C6']",3
54,llm_baseline_full_p_3.log,goog,0,0.0,3,3,4,"['A1', 'A2', 'A3']","['B1', 'B3']","['C1', 'C2', 'C5', 'C6']",4
55,llm_baseline_full_p_3.log,goog,0,0.0,4,4,4,"['A2', 'A3']","['B3', 'B5']","['C1', 'C2', 'C3', 'C5', 'C7']",5
56,llm_baseline_full_p_3.log,goog,0,0.0,3,2,3,"['A1', 'A2']",['B2'],"['C1', 'C2', 'C5']",6
57,llm_baseline_full_p_3.log,goog,0,0.0,3,2,3,"['A2', 'A3', 'A5']",['B2'],"['C3', 'C5', 'C6']",7
58,llm_baseline_full_p_3.log,goog,0,0.0,3,2,2,"['A1', 'A2', 'A4']",['B2'],"['C5', 'C6']",8
59,llm_baseline_full_p_3.log,goog,0,0.0,4,4,4,"['A1', 'A3']","['B1', 'B2', 'B3', 'B4']","['C1', 'C2', 'C3', 'C5', 'C7']",9
60,llm_baseline_full_p_3.log,glm,0,28.14116129090465,2,1,2,"['A1', 'A2']",[],['C2'],0
61,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,3,3,"['A1', 'A2', 'A3']","['B2', 'B3']","['C2', 'C5']",1
62,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,3,3,"['A1', 'A3']",['B3'],"['C2', 'C5', 'C3']",2
63,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,4,3,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5']",3
64,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,4,3,"['A1', 'A3', 'A4']","['B2', 'B3']","['C2', 'C5']",4
65,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,3,3,"['A1', 'A3']",['B3'],"['C2', 'C5']",5
66,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,4,3,['A1'],"['B2', 'B3']","['C2', 'C5', 'C7']",6
67,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,4,3,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5']",7
68,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,4,3,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5', 'C7']",8
69,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,3,3,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5']",9
70,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,1,2,['A1'],[],"['C2', 'C5']",0
71,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,1,2,"['A1', 'A3']",[],"['C2', 'C5']",1
72,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,1,3,"['A1', 'A3']",[],"['C2', 'C5', 'C7']",2
73,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A2', 'A3']",[],"['C2', 'C5', 'C7']",3
74,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A2']",[],"['C2', 'C5', 'C7']",4
75,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A2', 'A4']",[],"['C2', 'C3', 'C5', 'C7']",5
76,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A2', 'A4']",[],"['C2', 'C5', 'C7']",6
77,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A4']",[],"['C2', 'C5', 'C7']",7
78,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A4']",[],"['C2', 'C5', 'C7']",8
79,llm_baseline_full_p_3.log,llama,0,36.11146188185497,3,1,3,"['A1', 'A4']",[],"['C2', 'C5', 'C7']",9
80,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,2,2,3,"['A2', 'A6']",['B2'],"['C2', 'C5', 'C6', 'C7']",0
81,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,3,2,3,"['A2', 'A3']","['B1', 'B2']","['C1', 'C2', 'C3', 'C5', 'C6']",1
82,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,3,3,4,"['A1', 'A3']","['B1', 'B3']","['C1', 'C2', 'C3', 'C5', 'C7']",2
83,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,3,3,4,"['A1', 'A3']","['B1', 'B3']","['C1', 'C2', 'C5', 'C6', 'C7']",3
84,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,4,"['A1', 'A3']","['B1', 'B3']","['C1', 'C2', 'C3', 'C5', 'C7']",4
85,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,4,"['A1', 'A3']","['B3', 'B5']","['C2', 'C3', 'C5', 'C7']",5
86,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,4,3,"['A1', 'A3']","['B1', 'B3']","['C2', 'C4', 'C5']",6
87,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,3,['A3'],['B1'],"['C2', 'C5', 'C6']",7
88,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,2,4,['A3'],['B2'],"['C1', 'C2', 'C5', 'C7']",8
89,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,2,4,"['A1', 'A3']",['B2'],"['C2', 'C5', 'C6', 'C7']",9
90,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,3,2,3,"['A1', 'A2', 'A5']","['B2', 'B4', 'B5']","['C2', 'C5', 'C6', 'C7']",0
91,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,3,4,"['A2', 'A3', 'A4']","['B3', 'B1']","['C1', 'C2', 'C4', 'C6', 'C5']",1
92,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,2,4,"['A3', 'A4']",['B3'],"['C1', 'C2', 'C6']",2
93,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,3,"['A1', 'A3', 'A5', 'A6']","['B3', 'B2', 'B1']","['C2', 'C5', 'C7']",3
94,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A2', 'A6', 'A5']","['B2', 'B3', 'B4']","['C2', 'C7', 'C5', 'C4']",4
95,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,3,4,"['A3', 'A4', 'A1']","['B3', 'B4']","['C2', 'C7', 'C5', 'C6']",5
96,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,3,"['A3', 'A1']","['B3', 'B4']","['C2', 'C5', 'C7']",6
97,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A2', 'A5']","['B3', 'B1', 'B4']","['C2', 'C3', 'C5', 'C7']",7
98,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A6', 'A1']","['B3', 'B4']","['C2', 'C4', 'C5', 'C7']",8
99,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,5,4,"['A3', 'A6', 'A5']","['B2', 'B3', 'B1']","['C2', 'C4', 'C3', 'C7']",9
100,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,2,1,2,"['A1', 'A2', 'A5']",['B2'],"['C2', 'C7']",0
101,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,3,3,3,"['A1', 'A2', 'A3']","['B1', 'B2']","['C2', 'C7']",1
102,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,3,3,3,"['A1', 'A2']","['B1', 'B3']","['C2', 'C7']",2
103,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,3,4,3,"['A1', 'A3']","['B1', 'B3']","['C2', 'C3', 'C7']",3
104,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,4,4,"['A1', 'A3', 'A5']","['B1', 'B3']","['C2', 'C3', 'C5']",4
105,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,4,4,"['A1', 'A3', 'A5']","['B1', 'B3', 'B4']","['C2', 'C3', 'C5', 'C7']",5
106,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,4,4,"['A1', 'A3']","['B1', 'B3', 'B4']","['C2', 'C5', 'C7']",6
107,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,3,4,"['A2', 'A3', 'A4', 'A5']",['B3'],"['C3', 'C6']",7
108,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,3,4,"['A1', 'A3', 'A4']","['B1', 'B2']","['C2', 'C3', 'C5']",8
109,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,4,3,3,"['A1', 'A3']","['B1', 'B3']","['C2', 'C5', 'C7']",9
110,llm_baseline_full_p_3.log,goss,0,59.20996939593221,2,1,2,['A2'],['B2'],['C2'],0
111,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,3,3,"['A2', 'A3', 'A4']",['B3'],"['C2', 'C5', 'C6']",1
112,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,['A1'],"['B1', 'B3']","['C2', 'C3']",2
113,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,3,4,['A3'],['B3'],"['C2', 'C7']",3
114,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,4,4,"['A1', 'A3', 'A4']","['B2', 'B3']","['C2', 'C5', 'C7']",4
115,llm_baseline_full_p_3.log,goss,0,59.20996939593221,4,4,4,"['A1', 'A3']",['B3'],"['C2', 'C5', 'C7']",5
116,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,['A3'],"['B1', 'B3']","['C2', 'C7']",6
117,llm_baseline_full_p_3.log,goss,0,59.20996939593221,0,0,0,[],[],[],7
118,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,['A1'],"['B1', 'B3']","['C2', 'C5']",8
119,llm_baseline_full_p_3.log,goss,0,59.20996939593221,3,3,3,['A1'],"['B1', 'B3']","['C2', 'C7']",9
120,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,2,1,2,"['A1', 'A2']",['B5'],"['C2', 'C5']",0
121,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,3,"['A1', 'A3', 'A6']",['B5'],"['C1', 'C2', 'C5']",1
122,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,3,3,"['A1', 'A2', 'A6']","['B3', 'B5']","['C2', 'C3', 'C5']",2
123,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,4,"['A1', 'A2', 'A3']",['B2'],"['C2', 'C3', 'C5', 'C7']",3
124,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,3,3,"['A1', 'A3', 'A4', 'A6']","['B2', 'B3']","['C5', 'C6']",4
125,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,2,4,"['A1', 'A3', 'A4']",['B5'],"['C2', 'C5', 'C7']",5
126,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,4,4,"['A2', 'A3', 'A6']","['B1', 'B3', 'B4']","['C2', 'C4', 'C5', 'C7']",6
127,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,2,4,"['A1', 'A3', 'A6']",['B2'],"['C2', 'C4', 'C5', 'C7']",7
128,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,4,2,4,"['A1', 'A2', 'A3', 'A6']",['B2'],"['C2', 'C5', 'C7']",8
129,llm_baseline_full_p_3.log,deepseek,0,88.608247356564,3,2,4,"['A1', 'A3']",['B5'],"['C2', 'C5', 'C7']",9
130,llm_baseline_full_p_3.log,goog,0,0.0,2,1,2,"['A1', 'A2']",['B2'],"['C2', 'C7']",0
131,llm_baseline_full_p_3.log,goog,0,0.0,3,3,3,"['A3', 'A1', 'A2']","['B1', 'B3']","['C2', 'C5']",1
132,llm_baseline_full_p_3.log,goog,0,0.0,3,3,3,"['A3', 'A2']","['B1', 'B3']","['C2', 'C5']",2
133,llm_baseline_full_p_3.log,goog,0,0.0,3,3,4,"['A3', 'A2']",['B3'],"['C3', 'C6']",3
134,llm_baseline_full_p_3.log,goog,0,0.0,3,3,3,"['A3', 'A2']","['B1', 'B3']","['C1', 'C5']",4
135,llm_baseline_full_p_3.log,goog,0,0.0,4,4,4,"['A3', 'A2']","['B3', 'B5']","['C2', 'C7']",5
136,llm_baseline_full_p_3.log,goog,0,0.0,3,2,3,['A3'],['B2'],"['C2', 'C5']",6
137,llm_baseline_full_p_3.log,goog,0,0.0,4,2,4,"['A3', 'A5']",['B2'],"['C3', 'C5', 'C6']",7
138,llm_baseline_full_p_3.log,goog,0,0.0,4,2,4,"['A4', 'A3']",['B2'],"['C1', 'C5', 'C6']",8
139,llm_baseline_full_p_3.log,goog,0,0.0,4,4,4,"['A3', 'A1']","['B3', 'B2']","['C2', 'C5', 'C7']",9
140,llm_baseline_full_p_3.log,glm,0,28.14116129090465,2,1,2,"['A1', 'A2']",[],"['C2', 'C5', 'C7']",0
141,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,3,3,"['A1', 'A3', 'A4']","['B2', 'B3', 'B5']","['C2', 'C5', 'C7']",1
142,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,3,3,"['A1', 'A2', 'A3']","['B1', 'B2', 'B3']","['C2', 'C5', 'C7']",2
143,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,3,3,"['A1', 'A3']","['B1', 'B2', 'B3']","['C2', 'C5', 'C7']",3
144,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,3,3,"['A1', 'A3', 'A4']","['B1', 'B2', 'B3']","['C2', 'C5', 'C7']",4
145,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,3,3,"['A1', 'A3', 'A4']","['B1', 'B2', 'B3']","['C2', 'C5', 'C7']",5
146,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,3,4,"['A1', 'A3', 'A4']","['B1', 'B2', 'B3']","['C2', 'C3', 'C5', 'C7']",6
147,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,3,4,"['A1', 'A3', 'A4']","['B1', 'B2', 'B3']","['C2', 'C5', 'C7', 'C6']",7
148,llm_baseline_full_p_3.log,glm,0,28.14116129090465,3,4,3,"['A1', 'A3']","['B1', 'B2', 'B3', 'B5']","['C2', 'C5', 'C7']",8
149,llm_baseline_full_p_3.log,glm,0,28.14116129090465,4,3,4,"['A1', 'A3', 'A5']","['B2', 'B3']","['C2', 'C3', 'C5', 'C7']",9
150,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A2']",[],"['C2', 'C5']",0
151,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A3']",[],"['C2', 'C5']",1
152,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A3']",[],"['C2', 'C5']",2
153,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A2']",[],"['C2', 'C5']",3
154,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A2']",[],"['C2', 'C5']",4
155,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A2']",[],"['C2', 'C5']",5
156,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,"['A1', 'A2']",[],"['C2', 'C5']",6
157,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,['A1'],[],"['C2', 'C5']",7
158,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,['A1'],[],"['C2', 'C5']",8
159,llm_baseline_full_p_3.log,llama,0,36.11146188185497,2,0,2,['A1'],[],"['C2', 'C5']",9
160,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,3,2,3,"['A1', 'A2', 'A3']","['B2', 'B4', 'B5']","['C2', 'C3', 'C7']",0
161,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,3,2,3,"['A1', 'A2', 'A3']","['B2', 'B4']","['C2', 'C3', 'C7']",1
162,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,4,"['A1', 'A3', 'A4']","['B1', 'B2', 'B3', 'B4']","['C2', 'C3', 'C5', 'C6', 'C7']",2
163,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,4,"['A1', 'A3', 'A4']","['B1', 'B2', 'B3']","['C1', 'C2', 'C3', 'C5', 'C6']",3
164,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,4,"['A1', 'A3', 'A4']","['B1', 'B2', 'B4']","['C2', 'C3', 'C5', 'C6', 'C7']",4
165,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,4,"['A1', 'A2', 'A3', 'A5']","['B1', 'B2', 'B5']","['C2', 'C3', 'C5', 'C6', 'C7']",5
166,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,4,4,"['A1', 'A3', 'A6', 'A5']","['B1', 'B3', 'B2', 'B4']","['C2', 'C3', 'C5', 'C6']",6
167,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,3,3,"['A1', 'A3', 'A5']","['B1', 'B3']","['C2', 'C3', 'C5']",7
168,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,2,4,"['A1', 'A3', 'A5']","['B2', 'B4']","['C2', 'C3', 'C5', 'C7']",8
169,llm_baseline_full_p_3.log,gpt5,0,57.61818839249019,4,2,4,"['A1', 'A3', 'A4']","['B2', 'B4']","['C2', 'C3', 'C5', 'C6']",9
170,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,2,2,3,"['A1', 'A2', 'A5']",['B2'],"['C1', 'C2', 'C3']",0
171,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,3,4,"['A2', 'A3', 'A4']","['B3', 'B1']","['C1', 'C2', 'C5', 'C6']",1
172,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,3,3,3,"['A3', 'A4']",['B3'],"['C2', 'C6', 'C5']",2
173,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,3,4,4,"['A1', 'A2', 'A6']","['B1', 'B2', 'B3', 'B4']","['C1', 'C2', 'C5']",3
174,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A6']","['B2', 'B4']","['C1', 'C3', 'C7']",4
175,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A4']","['B4', 'B1']","['C1', 'C5', 'C7']",5
176,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A1', 'A3', 'A5']","['B3', 'B4', 'B1']","['C1', 'C2', 'C5', 'C7']",6
177,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A2', 'A5']","['B3', 'B4', 'B1']","['C2', 'C3', 'C5', 'C7']",7
178,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A4', 'A5']","['B3', 'B4', 'B1']","['C1', 'C2', 'C5', 'C6']",8
179,llm_baseline_full_p_3.log,kimi,0,6.904850298727761,4,4,4,"['A3', 'A5', 'A6']","['B2', 'B3', 'B4']","['C1', 'C2', 'C3', 'C4', 'C6']",9
180,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,2,1,2,"['A1', 'A2', 'A5']",[],"['C2', 'C3', 'C7']",0
181,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,3,2,3,"['A1', 'A3']",['B2'],"['C2', 'C5', 'C7']",1
182,llm_baseline_full_p_3.log,qwen,0,7.9856070337814815,3,3,3,"['A1', 'A3']","['B1', 'B3']","['C2', 'C4', 'C7']",2
